CVE,Highest_Threshold,Group_Size,Is_Base_CVE,Ratio_Score,Token_Sort_Score,Token_Set_Score,Similar_CVEs
CVE-2022-22043,95.0,3.0,False,100.0,100.0,100.0,CVE-2021-41377|CVE-2022-23293
CVE-2022-22045,80.0,4.0,False,80.0,65.18518518518519,72.72727272727272,CVE-2021-27086|CVE-2024-43457|CVE-2022-21864
CVE-2022-22141,95.0,2.0,True,,,,CVE-2022-22148
CVE-2022-22263,90.0,2.0,True,,,,CVE-2022-22292
CVE-2022-22266,,,False,,,,
CVE-2022-22315,75.0,2.0,False,75.50432276657061,72.62247838616716,76.19047619047619,CVE-2020-4260
CVE-2022-22328,,,False,,,,
CVE-2022-22390,80.0,2.0,False,82.40343347639485,80.25751072961373,91.84782608695652,CVE-2022-22483
CVE-2022-22394,,,False,,,,
CVE-2022-22441,70.0,2.0,True,,,,CVE-2024-40705
CVE-2022-2249,,,False,,,,
CVE-2022-22521,,,False,,,,
CVE-2022-22572,,,False,,,,
CVE-2022-22578,85.0,2.0,False,85.32731376975168,82.61851015801355,87.20930232558139,CVE-2022-22632
CVE-2022-22617,80.0,3.0,False,84.7457627118644,81.35593220338984,84.27672955974843,CVE-2022-32910|CVE-2022-32848
CVE-2022-22639,85.0,4.0,False,86.01583113456465,86.01583113456465,88.47352024922118,CVE-2019-8514|CVE-2021-30873|CVE-2019-8552
CVE-2022-22665,90.0,2.0,False,90.15873015873017,88.25396825396825,91.24087591240875,CVE-2019-8561
CVE-2022-22704,,,False,,,,
CVE-2022-22715,95.0,2.0,True,,,,CVE-2023-36729
CVE-2022-22717,95.0,50.0,False,100.0,100.0,100.0,CVE-2022-26797|CVE-2021-38667|CVE-2024-38198|CVE-2022-22022|CVE-2022-38028|CVE-2022-26796|CVE-2024-43529|CVE-2022-30226|CVE-2021-38671|CVE-2022-26801|CVE-2022-26790|CVE-2022-26786|CVE-2022-35755|CVE-2022-30206|CVE-2022-26792|CVE-2022-26793|CVE-2022-23284|CVE-2022-26794|CVE-2022-26789|CVE-2022-44681|CVE-2022-26798|CVE-2022-26787|CVE-2022-26802|CVE-2022-26791|CVE-2022-22041|CVE-2022-26795|CVE-2022-44678|CVE-2021-40447|CVE-2022-26803|CVE-2023-21678|CVE-2021-26878|CVE-2021-41333|CVE-2021-1640|CVE-2022-21997|CVE-2022-21999|CVE-2023-21760|CVE-2024-21433|CVE-2022-22718|CVE-2022-35793|CVE-2020-17014|CVE-2022-29132|CVE-2021-1695|CVE-2022-29104|CVE-2023-21765|CVE-2022-38005|CVE-2020-17001|CVE-2022-41073|CVE-2022-30138|CVE-2021-34483
CVE-2022-22782,,,False,,,,
CVE-2022-22814,,,False,,,,
CVE-2022-22832,,,False,,,,
CVE-2022-22973,90.0,3.0,True,,,,CVE-2022-31664|CVE-2022-31660
CVE-2022-23118,,,False,,,,
CVE-2022-23160,75.0,4.0,False,77.55905511811024,68.11023622047244,77.36625514403292,CVE-2022-45101|CVE-2023-32494|CVE-2022-45098
CVE-2022-23171,,,False,,,,
CVE-2022-23259,95.0,5.0,False,100.0,100.0,100.0,CVE-2021-34524|CVE-2022-21957|CVE-2021-42316|CVE-2023-35389
CVE-2022-23262,95.0,49.0,False,100.0,100.0,100.0,CVE-2022-21970|CVE-2023-29350|CVE-2022-26908|CVE-2022-44708|CVE-2022-21954|CVE-2024-21385|CVE-2022-33680|CVE-2022-29146|CVE-2024-21337|CVE-2022-30127|CVE-2022-30128|CVE-2021-34475|CVE-2023-36024|CVE-2022-24475|CVE-2022-29144|CVE-2023-36787|CVE-2021-31937|CVE-2022-33638|CVE-2023-36562|CVE-2022-26900|CVE-2022-30192|CVE-2022-26895|CVE-2023-36027|CVE-2022-26909|CVE-2023-28261|CVE-2021-36930|CVE-2021-36931|CVE-2022-26912|CVE-2022-26894|CVE-2021-26436|CVE-2024-43472|CVE-2021-36928|CVE-2023-36735|CVE-2023-36741|CVE-2024-21388|CVE-2023-21795|CVE-2021-33741|CVE-2023-33143|CVE-2023-38187|CVE-2022-26899|CVE-2022-26891|CVE-2023-21796|CVE-2022-23263|CVE-2024-21326|CVE-2022-33639|CVE-2022-35796|CVE-2023-35618|CVE-2022-41115
CVE-2022-23263,95.0,49.0,False,100.0,100.0,100.0,CVE-2022-21970|CVE-2023-29350|CVE-2022-26908|CVE-2022-44708|CVE-2022-21954|CVE-2024-21385|CVE-2022-33680|CVE-2022-29146|CVE-2024-21337|CVE-2022-23262|CVE-2022-30127|CVE-2022-30128|CVE-2021-34475|CVE-2023-36024|CVE-2022-24475|CVE-2022-29144|CVE-2023-36787|CVE-2021-31937|CVE-2022-33638|CVE-2023-36562|CVE-2022-26900|CVE-2022-30192|CVE-2022-26895|CVE-2023-36027|CVE-2022-26909|CVE-2023-28261|CVE-2021-36930|CVE-2021-36931|CVE-2022-26912|CVE-2022-26894|CVE-2021-26436|CVE-2024-43472|CVE-2021-36928|CVE-2023-36735|CVE-2023-36741|CVE-2024-21388|CVE-2023-21795|CVE-2021-33741|CVE-2023-33143|CVE-2023-38187|CVE-2022-26899|CVE-2022-26891|CVE-2023-21796|CVE-2024-21326|CVE-2022-33639|CVE-2022-35796|CVE-2023-35618|CVE-2022-41115
CVE-2022-23266,95.0,7.0,False,100.0,100.0,100.0,CVE-2023-23379|CVE-2024-38089|CVE-2024-29055|CVE-2024-21324|CVE-2024-29054|CVE-2021-42312
CVE-2022-23271,95.0,3.0,False,100.0,100.0,100.0,CVE-2022-23273|CVE-2022-23272
CVE-2022-23272,95.0,3.0,False,100.0,100.0,100.0,CVE-2022-23273|CVE-2022-23271
CVE-2022-23273,95.0,3.0,True,,,,CVE-2022-23272|CVE-2022-23271
CVE-2022-23276,,,False,,,,
CVE-2022-23296,95.0,23.0,False,100.0,100.0,100.0,CVE-2024-21436|CVE-2022-21908|CVE-2021-41379|CVE-2022-24530|CVE-2021-34511|CVE-2022-30147|CVE-2023-24904|CVE-2024-38014|CVE-2022-24499|CVE-2021-43883|CVE-2021-28440|CVE-2021-1661|CVE-2021-1727|CVE-2023-32050|CVE-2023-32053|CVE-2023-21542|CVE-2023-36705|CVE-2021-26415|CVE-2021-26862|CVE-2023-21800|CVE-2021-1697|CVE-2021-31961
CVE-2022-23708,,,False,,,,
CVE-2022-23714,,,False,,,,
CVE-2022-23737,75.0,7.0,False,78.88999008919723,76.70961347869178,79.15492957746478,CVE-2023-6847|CVE-2024-1482|CVE-2024-5817|CVE-2023-23766|CVE-2023-23764|CVE-2023-23762
CVE-2022-24475,95.0,49.0,False,100.0,100.0,100.0,CVE-2022-21970|CVE-2023-29350|CVE-2022-26908|CVE-2022-44708|CVE-2022-21954|CVE-2024-21385|CVE-2022-33680|CVE-2022-29146|CVE-2024-21337|CVE-2022-23262|CVE-2022-30127|CVE-2022-30128|CVE-2021-34475|CVE-2023-36024|CVE-2022-29144|CVE-2023-36787|CVE-2021-31937|CVE-2022-33638|CVE-2023-36562|CVE-2022-26900|CVE-2022-30192|CVE-2022-26895|CVE-2023-36027|CVE-2022-26909|CVE-2023-28261|CVE-2021-36930|CVE-2021-36931|CVE-2022-26912|CVE-2022-26894|CVE-2021-26436|CVE-2024-43472|CVE-2021-36928|CVE-2023-36735|CVE-2023-36741|CVE-2024-21388|CVE-2023-21795|CVE-2021-33741|CVE-2023-33143|CVE-2023-38187|CVE-2022-26899|CVE-2022-26891|CVE-2023-21796|CVE-2022-23263|CVE-2024-21326|CVE-2022-33639|CVE-2022-35796|CVE-2023-35618|CVE-2022-41115
CVE-2022-24842,,,False,,,,
CVE-2022-25089,,,False,,,,
CVE-2022-25372,,,False,,,,
CVE-2022-30225,80.0,30.0,True,,,,CVE-2024-30033|CVE-2023-36394|CVE-2023-21549|CVE-2023-35644|CVE-2024-43626|CVE-2021-36948|CVE-2020-17070|CVE-2020-17074|CVE-2020-17073|CVE-2020-17076|CVE-2021-26866|CVE-2021-34484|CVE-2022-21895|CVE-2021-26873|CVE-2022-26904|CVE-2022-21919|CVE-2021-1687|CVE-2021-1690|CVE-2021-1681|CVE-2021-1686|CVE-2021-26885|CVE-2021-26871|CVE-2021-31187|CVE-2020-17037|CVE-2021-36967|CVE-2024-38143|CVE-2022-26807|CVE-2024-38050|CVE-2022-38034
CVE-2022-30226,95.0,50.0,False,100.0,100.0,100.0,CVE-2022-26797|CVE-2021-38667|CVE-2024-38198|CVE-2022-22022|CVE-2022-38028|CVE-2022-26796|CVE-2024-43529|CVE-2021-38671|CVE-2022-26801|CVE-2022-26790|CVE-2022-26786|CVE-2022-35755|CVE-2022-30206|CVE-2022-26792|CVE-2022-26793|CVE-2022-23284|CVE-2022-26794|CVE-2022-26789|CVE-2022-44681|CVE-2022-26798|CVE-2022-26787|CVE-2022-26802|CVE-2022-26791|CVE-2022-22041|CVE-2022-26795|CVE-2022-44678|CVE-2021-40447|CVE-2022-26803|CVE-2023-21678|CVE-2021-26878|CVE-2021-41333|CVE-2021-1640|CVE-2022-21997|CVE-2022-21999|CVE-2023-21760|CVE-2022-22717|CVE-2024-21433|CVE-2022-22718|CVE-2022-35793|CVE-2020-17014|CVE-2022-29132|CVE-2021-1695|CVE-2022-29104|CVE-2023-21765|CVE-2022-38005|CVE-2020-17001|CVE-2022-41073|CVE-2022-30138|CVE-2021-34483
CVE-2022-30298,,,False,,,,
CVE-2022-30526,,,False,,,,
CVE-2022-30610,90.0,2.0,True,,,,CVE-2022-22348
CVE-2022-30616,70.0,2.0,True,,,,CVE-2022-22334
CVE-2022-30620,,,False,,,,
CVE-2022-3068,85.0,2.0,True,,,,CVE-2023-1762
CVE-2022-30688,,,False,,,,
CVE-2022-30695,80.0,15.0,False,81.13207547169812,75.47169811320755,88.38951310861424,CVE-2022-30696|CVE-2023-2355|CVE-2024-49390|CVE-2024-49391|CVE-2024-55540|CVE-2024-55543|CVE-2024-34016|CVE-2022-44744|CVE-2023-48677|CVE-2024-34017|CVE-2024-34019|CVE-2022-30697|CVE-2022-0483|CVE-2024-34013
CVE-2022-30735,90.0,3.0,True,,,,CVE-2022-30743|CVE-2022-30736
CVE-2022-30736,95.0,2.0,False,100.0,100.0,100.0,CVE-2022-30743
CVE-2022-30739,80.0,4.0,True,,,,CVE-2022-30735|CVE-2022-30743|CVE-2022-30736
CVE-2022-30743,95.0,2.0,True,,,,CVE-2022-30736
CVE-2022-30804,70.0,9.0,False,71.52317880794702,63.576158940397356,66.2251655629139,CVE-2022-30813|CVE-2022-30809|CVE-2022-30816|CVE-2022-30815|CVE-2022-30808|CVE-2021-46093|CVE-2022-30814|CVE-2022-30810
CVE-2022-31216,95.0,4.0,False,100.0,100.0,100.0,CVE-2022-31219|CVE-2022-31218|CVE-2022-31217
CVE-2022-31217,95.0,4.0,False,100.0,100.0,100.0,CVE-2022-31219|CVE-2022-31216|CVE-2022-31218
CVE-2022-31218,95.0,4.0,False,100.0,100.0,100.0,CVE-2022-31219|CVE-2022-31216|CVE-2022-31217
CVE-2022-31219,95.0,4.0,True,,,,CVE-2022-31216|CVE-2022-31218|CVE-2022-31217
CVE-2022-31257,75.0,3.0,False,76.06614447345518,78.15491731940818,68.15286624203821,CVE-2021-27394|CVE-2023-23835
CVE-2022-31496,,,False,,,,
CVE-2022-31660,95.0,3.0,False,99.73190348525469,99.73190348525469,99.7289972899729,CVE-2022-31664|CVE-2022-31661
CVE-2022-31661,95.0,3.0,False,97.87234042553192,97.3404255319149,97.86096256684492,CVE-2022-31664|CVE-2022-31660
CVE-2022-31664,95.0,3.0,True,,,,CVE-2022-31661|CVE-2022-31660
CVE-2022-31672,85.0,4.0,False,87.42514970059881,82.63473053892216,92.09621993127148,CVE-2023-34043|CVE-2024-22235|CVE-2023-20880
CVE-2022-31690,,,False,,,,
CVE-2022-32481,,,False,,,,
CVE-2022-32535,,,False,,,,
CVE-2022-32536,,,False,,,,
CVE-2022-32633,85.0,49.0,False,88.63636363636364,82.1969696969697,86.56126482213439,CVE-2023-20628|CVE-2023-20787|CVE-2023-20788|CVE-2022-32630|CVE-2023-20630|CVE-2023-20632|CVE-2023-20633|CVE-2023-20739|CVE-2023-20740|CVE-2022-32613|CVE-2023-20619|CVE-2023-20618|CVE-2023-20747|CVE-2023-20673|CVE-2023-20738|CVE-2023-20735|CVE-2023-20734|CVE-2023-20736|CVE-2023-20744|CVE-2022-32609|CVE-2022-32610|CVE-2022-32612|CVE-2023-20733|CVE-2023-20737|CVE-2023-32848|CVE-2023-20685|CVE-2023-20684|CVE-2022-26428|CVE-2023-32832|CVE-2022-20013|CVE-2022-20014|CVE-2022-20016|CVE-2022-20077|CVE-2022-20078|CVE-2022-26457|CVE-2022-26460|CVE-2023-20624|CVE-2022-26461|CVE-2022-32644|CVE-2022-32593|CVE-2022-32639|CVE-2022-32632|CVE-2023-20701|CVE-2023-20700|CVE-2022-32594|CVE-2022-32596|CVE-2022-32597|CVE-2022-32598
CVE-2022-3368,80.0,2.0,False,82.12180746561886,76.2278978388998,87.59894459102902,CVE-2022-4173
CVE-2022-33680,95.0,49.0,False,100.0,100.0,100.0,CVE-2022-21970|CVE-2023-29350|CVE-2022-26908|CVE-2022-44708|CVE-2022-21954|CVE-2024-21385|CVE-2022-29146|CVE-2024-21337|CVE-2022-23262|CVE-2022-30127|CVE-2022-30128|CVE-2021-34475|CVE-2023-36024|CVE-2022-24475|CVE-2022-29144|CVE-2023-36787|CVE-2021-31937|CVE-2022-33638|CVE-2023-36562|CVE-2022-26900|CVE-2022-30192|CVE-2022-26895|CVE-2023-36027|CVE-2022-26909|CVE-2023-28261|CVE-2021-36930|CVE-2021-36931|CVE-2022-26912|CVE-2022-26894|CVE-2021-26436|CVE-2024-43472|CVE-2021-36928|CVE-2023-36735|CVE-2023-36741|CVE-2024-21388|CVE-2023-21795|CVE-2021-33741|CVE-2023-33143|CVE-2023-38187|CVE-2022-26899|CVE-2022-26891|CVE-2023-21796|CVE-2022-23263|CVE-2024-21326|CVE-2022-33639|CVE-2022-35796|CVE-2023-35618|CVE-2022-41115
CVE-2022-33757,,,False,,,,
CVE-2022-33962,75.0,4.0,False,77.97468354430379,75.44303797468355,75.7201646090535,CVE-2022-34851|CVE-2022-35728|CVE-2022-33968
CVE-2022-34008,,,False,,,,
CVE-2022-34338,70.0,2.0,False,70.75208913649024,68.52367688022284,74.26900584795322,CVE-2023-38718
CVE-2022-34382,80.0,2.0,True,,,,CVE-2022-24426
CVE-2022-34384,,,False,,,,
CVE-2022-34754,,,False,,,,
CVE-2022-35243,80.0,2.0,False,81.34831460674157,82.47191011235955,88.18181818181819,CVE-2022-31473
CVE-2022-35291,,,False,,,,
CVE-2022-3569,,,False,,,,
CVE-2022-35841,80.0,7.0,True,,,,CVE-2024-38116|CVE-2024-38114|CVE-2024-49080|CVE-2024-38115|CVE-2024-38199|CVE-2022-21992
CVE-2022-35921,,,False,,,,
CVE-2022-36443,,,False,,,,
CVE-2022-36536,,,False,,,,
CVE-2022-36772,70.0,11.0,False,74.40273037542661,64.16382252559727,78.57142857142857,CVE-2023-24964|CVE-2023-35022|CVE-2024-40704|CVE-2021-29747|CVE-2023-35898|CVE-2018-1518|CVE-2017-1141|CVE-2016-9735|CVE-2017-1570|CVE-2017-1679
CVE-2022-36793,80.0,2.0,True,,,,CVE-2022-41132
CVE-2022-36833,,,False,,,,
CVE-2022-37016,95.0,2.0,True,,,,CVE-2019-18372
CVE-2022-37025,,,False,,,,
CVE-2022-37929,,,False,,,,
CVE-2022-37954,95.0,4.0,False,100.0,100.0,100.0,CVE-2020-17137|CVE-2022-44710|CVE-2021-40470
CVE-2022-37968,,,False,,,,
CVE-2022-37970,95.0,14.0,False,100.0,100.0,100.0,CVE-2022-23288|CVE-2022-23291|CVE-2022-24546|CVE-2024-43629|CVE-2024-30035|CVE-2022-21896|CVE-2024-38150|CVE-2024-30051|CVE-2022-21994|CVE-2024-30032|CVE-2023-36033|CVE-2022-21902|CVE-2022-21852
CVE-2022-37971,95.0,4.0,False,100.0,100.0,100.0,CVE-2021-34471|CVE-2023-36422|CVE-2023-38175
CVE-2022-37975,95.0,7.0,False,100.0,100.0,100.0,CVE-2022-30205|CVE-2023-29351|CVE-2022-41086|CVE-2024-20657|CVE-2022-37992|CVE-2022-37955
CVE-2022-37976,95.0,2.0,False,100.0,100.0,100.0,CVE-2024-49019
CVE-2022-37979,95.0,12.0,False,100.0,100.0,100.0,CVE-2022-35751|CVE-2024-38127|CVE-2023-36407|CVE-2023-36408|CVE-2024-38080|CVE-2021-1704|CVE-2023-36427|CVE-2022-41094|CVE-2021-28314|CVE-2022-21901|CVE-2022-23299
CVE-2022-38007,80.0,87.0,False,80.51948051948052,80.51948051948052,100.0,CVE-2023-38176|CVE-2022-33646|CVE-2024-21424|CVE-2022-41085|CVE-2024-38092|CVE-2024-29993|CVE-2021-36943|CVE-2021-33762|CVE-2024-26203|CVE-2023-36561|CVE-2021-24087|CVE-2021-42304|CVE-2021-42302|CVE-2021-42303|CVE-2022-35816|CVE-2022-33641|CVE-2022-35784|CVE-2022-35789|CVE-2022-35808|CVE-2022-35790|CVE-2022-33652|CVE-2022-33653|CVE-2022-33654|CVE-2022-33662|CVE-2022-35807|CVE-2022-35781|CVE-2022-35802|CVE-2022-33673|CVE-2022-33642|CVE-2022-35801|CVE-2022-35799|CVE-2022-33655|CVE-2022-33656|CVE-2022-35783|CVE-2022-33650|CVE-2022-35791|CVE-2022-33661|CVE-2022-35782|CVE-2022-33674|CVE-2022-33677|CVE-2022-33660|CVE-2022-33657|CVE-2022-33659|CVE-2022-33658|CVE-2022-35800|CVE-2022-30181|CVE-2022-35809|CVE-2022-35814|CVE-2022-35785|CVE-2022-24506|CVE-2022-35815|CVE-2022-33671|CVE-2022-24515|CVE-2022-35786|CVE-2022-33669|CVE-2022-33668|CVE-2022-35787|CVE-2022-33672|CVE-2022-24518|CVE-2022-33667|CVE-2022-24469|CVE-2022-33666|CVE-2022-35818|CVE-2022-35811|CVE-2022-33651|CVE-2022-33643|CVE-2022-35774|CVE-2022-35775|CVE-2022-35819|CVE-2022-35810|CVE-2022-35788|CVE-2022-35817|CVE-2022-33663|CVE-2022-33665|CVE-2022-33675|CVE-2022-35812|CVE-2022-24519|CVE-2022-35780|CVE-2022-35813|CVE-2022-33664|CVE-2020-16981|CVE-2021-26429|CVE-2020-16989|CVE-2020-16992|CVE-2020-16988|CVE-2020-16993
CVE-2022-38058,75.0,3.0,False,75.82938388625593,72.98578199052133,77.45098039215686,CVE-2022-38061|CVE-2022-36394
CVE-2022-38060,75.0,2.0,False,78.45804988662131,71.20181405895691,82.92682926829268,CVE-2022-38065
CVE-2022-38070,,,False,,,,
CVE-2022-38124,,,False,,,,
CVE-2022-38378,,,False,,,,
CVE-2022-38512,,,False,,,,
CVE-2022-38757,,,False,,,,
CVE-2022-38777,95.0,2.0,True,,,,CVE-2022-38775
CVE-2022-39032,,,False,,,,
CVE-2022-39182,,,False,,,,
CVE-2022-39286,,,False,,,,
CVE-2022-39953,70.0,2.0,False,71.72717271727173,71.94719471947195,75.9322033898305,CVE-2022-43948
CVE-2022-40772,70.0,2.0,True,,,,CVE-2022-40771
CVE-2022-41115,95.0,49.0,False,95.1048951048951,95.1048951048951,100.0,CVE-2022-21970|CVE-2023-29350|CVE-2022-26908|CVE-2022-44708|CVE-2022-21954|CVE-2024-21385|CVE-2022-33680|CVE-2022-29146|CVE-2024-21337|CVE-2022-23262|CVE-2022-30127|CVE-2022-30128|CVE-2021-34475|CVE-2023-36024|CVE-2022-24475|CVE-2022-29144|CVE-2023-36787|CVE-2021-31937|CVE-2022-33638|CVE-2023-36562|CVE-2022-26900|CVE-2022-30192|CVE-2022-26895|CVE-2023-36027|CVE-2022-26909|CVE-2023-28261|CVE-2021-36930|CVE-2021-36931|CVE-2022-26912|CVE-2022-26894|CVE-2021-26436|CVE-2024-43472|CVE-2021-36928|CVE-2023-36735|CVE-2023-36741|CVE-2024-21388|CVE-2023-21795|CVE-2021-33741|CVE-2023-33143|CVE-2023-38187|CVE-2022-26899|CVE-2022-26891|CVE-2023-21796|CVE-2022-23263|CVE-2024-21326|CVE-2022-33639|CVE-2022-35796|CVE-2023-35618
CVE-2022-41268,,,False,,,,
CVE-2022-41290,90.0,4.0,False,91.26760563380282,88.45070422535211,95.01661129568106,CVE-2022-34356|CVE-2022-36768|CVE-2021-29801
CVE-2022-41653,,,False,,,,
CVE-2022-4173,80.0,2.0,True,,,,CVE-2022-3368
CVE-2022-41923,,,False,,,,
CVE-2022-41975,70.0,2.0,False,70.03367003367002,73.4006734006734,79.18781725888326,CVE-2022-27502
CVE-2021-28809,75.0,3.0,True,,,,CVE-2021-44057|CVE-2021-44056
